the_geom,cartodb_id,the_geom_webmercator,record_id,station_key,station_id,name,road_name,full_name,common_road_name,secondary_name,road_name_base,road_name_type,intersection,distance_to_intersection,road_number,link_number,mab_way_type,mab_way_number,mab_identifier,road_functional_hierarchy,road_on_type,lane_count,road_classification_type,road_classification_admin,rms_region,lga,suburb,post_code,device_type,heavy_vehicle_checking_station,permanent_station,vehicle_classifier,lambert_easting,lambert_northing,wgs84_latitude,wgs84_longitude,direction_seq,quality_rating,publish,md5,updated_on
,7016,,,56595,09923,Head Street,Head Street,"Head Street, West of Memorial Drive","The Lakes Way.the Lakes Way, Forster",West of Memorial Drive,Head,Street,Memorial Drive,30,0000692,0115,NULL,NULL,NULL,Local Road,OnGround,TwoOrMoreLanes,Street,State,Hunter,Great Lakes,Forster,2428,Trafficorder Loop Counter,false,1,0,9818813,4604876.5,-32.179996,152.508057,9,5,true,8e5341e0f37daa951fb6189ed491e33e,2018-06-12 02:48:41.978017+00
,7017,,,57847,93143,Newell Highway,Newell Highway,"Newell Highway, East of Castlereagh Highway",Newell Highway,East of Castlereagh Highway,Newell,Highway,Castlereagh Highway,60,0000017,2970,A,39,A39,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Western,Gilgandra,Gilgandra,2827,Trafficorder Dual Tube Classifier,false,0,1,9458840,4669175.5,-31.711691,148.676804,9,5,true,5a5889a6e86f48c5178173eccd5479f4,2018-06-12 02:48:41.978017+00
,7018,,,55503,04165,Summerland Way,Summerland Way,"Summerland Way, South of Griffiths Avenue",Summerland Way,South of Griffiths Avenue,Summerland,Way,Griffiths Avenue,90,0000083,0210,B,91,B91,Arterial Road,OnGround,TwoOrMoreLanes,Way,State,Northern,Richmond Valley,Casino,2470,Trafficorder Tube Axlepair Counter,false,0,1,9890299,4967374,-28.880539,153.042969,9,5,true,71cec581f5a4334213cbf3f93a584083,2018-06-12 02:48:41.978017+00
,7019,,,15934010,T0298,Great Western Highway,Great Western Highway Hvcs,"Great Western Highway, South of Carawatha Road","Great Western.great Western Hwy, Blackheath",South of Carawatha Road,Great Western,Highway,Carawatha Road,470,0000005,1505,A,32,A32,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Sydney,Blue Mountains,Blackheath,2785,Tirtl,true,1,1,9603487,4454508,-33.617626,150.274033,10,5,true,77f58fdf49177d561c3113ec3d233f0e,2018-06-12 02:48:41.978017+00
,7020,,,57011,49001,Parramatta Road,Parramatta Road,"Parramatta Road, West of Marsh Street",Parramatta Road,West of Marsh Street,Parramatta,Road,Marsh Street,60,0000005,0600,A,44,A44,Primary Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Parramatta,Granville,2142,Trafficorder Loop Counter,false,1,0,9671355,4428314.5,-33.832489,151.016388,10,5,true,094462d7ea335100d36f4e427976aaf9,2018-06-12 02:48:41.978017+00
,7021,,,55945,05310,Lookout Road,Lookout Road,"Lookout Road, North of Cardiff Road",Lookout Road,North of Cardiff Road,Lookout,Road,Cardiff Road,60,0000023,0870,A,37,A37,Local Road,OnGround,TwoOrMoreLanes,Road,State,Hunter,Newcastle,New Lambton Heights,2305,Trafficorder Tube Axlepair Counter,false,0,0,9737991,4525093,-32.934795,151.68924,9,5,true,95c1608e76119c13cc6fd60a752d3133,2018-06-12 02:48:41.978017+00
,7022,,,56264,07169,Flinders Street,Flinders Street,"Flinders Street, North of Smith Street",Flinders Street,North of Smith Street,Flinders,Street,Smith Street,40,0000001,1025,NULL,NULL,NULL,Primary Road,OnGround,TwoOrMoreLanes,Street,State,Southern,Wollongong,Wollongong,2500,Trafficorder Tube Axlepair Counter,false,0,0,9657550,4363562.5,-34.421017,150.893311,9,5,true,f9b87ea19c8809bdc2edaaf23161cf10,2018-06-12 02:48:41.978017+00
,7023,,,56682,18033,Buckley Street,Buckley Street,"Buckley Street, North of Shirlow Street",Buckley Road,North of Shirlow Street,Buckley,Street,Shirlow Street,10,0000664,0050,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Marrickville,Marrickville,2204,Trafficorder Tube Axlepair Counter,false,0,0,9684804,4418908.5,-33.912544,151.165756,3,5,true,b633692a6cc8324e05089a1a4cfed407,2018-06-12 02:48:41.978017+00
,7024,,,57950,93677,Newell Highway,Newell Highway,"Newell Highway, South of Castlereagh Street",Coonabarabran Road,South of Castlereagh Street,Newell,Highway,Castlereagh Street,100,0000017,2960,B,55,B55,Primary Road,OnBridge,TwoOrMoreLanes,Road,State,Western,Gilgandra,Gilgandra,2827,Trafficorder Tube Axlepair Counter,false,0,1,9457902,4668988,-31.71352,148.666931,10,5,true,3b535cffbe80fe5168c182c4d8c0eb93,2018-06-12 02:48:41.978017+00
,7025,,,58268,95302,Burley Griffin Way,Burley Griffin Way,"Burley Griffin Way, West of Mannings Road",Burley Griffin Way,West of Mannings Road,Burley Griffin,Way,Mannings Road,40,0000084,0320,B,94,B94,Arterial Road,OnGround,TwoOrMoreLanes,Way,State,South West,Narrandera,Barellan,2665,Trafficorder Tube Axlepair Counter,false,0,1,9258734,4385908.5,-34.278732,146.551498,10,5,true,dfea8dcaaeacb8ec2ad812595fa63068,2018-06-12 02:48:41.978017+00
,7026,,,56530,09170,John Oxley Drive,John Oxley Drive,"John Oxley Drive, North of Menzies Street",John Oxley Drive,North of Menzies Street,John Oxley,Drive,Menzies Street,130,-10,-10,NULL,NULL,NULL,Sub-Arterial Road,OnGround,TwoOrMoreLanes,Drive,Local,Northern,Port Macquarie-Hastings,Thrumster,2444,Trafficorder Tube Axlepair Counter,false,0,0,9853317,4683040,-31.458792,152.827377,3,5,true,40ac93208dd6613ecb9debae32a555bb,2018-06-12 02:48:41.978017+00
,7027,,,56523,09133,Oxley Highway,Oxley Highway,"Oxley Highway, South of Hartys Plains Road",Oxley Highway,South of Hartys Plains Road,Oxley,Highway,Hartys Plains Road,740,0000011,0300,B,56,B56,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Northern,Port Macquarie-Hastings,Hartys Plains,2446,Trafficorder Tube Axlepair Counter,false,0,1,9834014,4681474.5,-31.482439,152.625382,10,5,true,f21722e8d101eb1157637da9b98e020c,2018-06-12 02:48:41.978017+00
,7028,,,58354,95585,Albury Street,Albury Street,"Albury Street, North of Young Street",Albury Street,North of Young Street,Albury,Street,Young Street,50,0000211,0006,NULL,NULL,NULL,Sub-Arterial Road,OnGround,TwoOrMoreLanes,Street,Local,South West,Greater Hume,Holbrook,2644,Trafficorder Tube Axlepair Counter,false,0,0,9328337,4225611,-35.724705,147.313202,9,5,true,86cf33b15bb48a1be275f2008db779ad,2018-06-12 02:48:41.978017+00
,7029,,,58303,95435,Olympic Highway,Olympic Highway,"Olympic Highway, North of Calool Lane",Olympic Highway,North of Calool Lane,Olympic,Highway,Calool Lane,290,0000078,0100,A,41,A41,Arterial Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Greater Hume,Culcairn,2660,Trafficorder Tube Axlepair Counter,false,0,1,9303997,4237271.5,-35.61998,147.044113,9,5,true,098f7a1ed256df662dee431c79bdb10d,2018-06-12 02:48:41.978017+00
,7030,,,56753,23032,Forest Road,Forest Road,"Forest Road, North of Bayview Street","Forest.forest Rd, Banksia",North of Bayview Street,Forest,Road,Bayview Street,0,0000168,0075,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Rockdale,Bexley,2207,Trafficorder Loop Counter,false,1,0,9681162,4415178,-33.947483,151.12796,9,4,true,70a11aa75679b5a7863aee3c648db0ca,2018-06-12 02:48:41.978017+00
,7031,,,58560,97143,Keats Street,Keats Street,"Keats Street, West of Byron Street",Kidman Way,West of Byron Street,Keats,Street,Byron Street,20,0000410,0003,B,87,B87,Arterial Road,OnGround,TwoOrMoreLanes,Way,State,South West,Carrathool,Hillston,2675,Trafficorder Tube Axlepair Counter,false,0,0,9164053,4473396,-33.481495,145.535873,10,5,true,c1e5352ec77f70b2f3d6eaecf87037c3,2018-06-12 02:48:41.978017+00
,7032,,,58866,CCSTC,Pacific Motorway,Pacific Motorway,"Pacific Motorway, North of Clothiers Creek Road","Pacific.pacific Highway, Chinderah",North of Clothiers Creek Road,Pacific,Motorway,Clothiers Creek Road,600,0000010,3350,M,1,M1,Primary Road,OnGround,TwoOrMoreLanes,Motorway,State,Northern,Tweed,Clothiers Creek,2484,Tirtl,false,1,1,9940523,5026160,-28.325123,153.518341,1,4,true,473c1cd02766da2f56d312116eb443f4,2018-06-12 02:48:41.978017+00
,7033,,,56496,08360,Vesper Street,Vesper Street,"Vesper Street, West of Orient Street",Princes Highway,West of Orient Street,Vesper,Street,Orient Street,170,0000001,1960,A,1,A1,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Southern,Eurobodalla,Batemans Bay,2536,Trafficorder Tube Axlepair Counter,false,0,1,9587211,4222423.5,-35.714485,150.174606,9,5,true,50cbaa4a4802b0a5c6d62c35cccfebb0,2018-06-12 02:48:41.978017+00
,7034,,,58706,99084,Castlereagh Highway,Castlereagh Highway,"Castlereagh Highway, North of Gemalong Close",Castlereagh Highway,North of Gemalong Close,Castlereagh,Highway,Gemalong Close,870,0000018,1011,B,55,B55,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Western,Lithgow,Marrangaroo,2790,Trafficorder Tube Axlepair Counter,false,0,1,9588205,4476978,-33.419147,150.102066,9,5,true,4135a373e67994389b63b9a675e11ae5,2018-06-12 02:48:41.978017+00
,7035,,,55978,05396,Nelson Bay Road,Nelson Bay Road,"Nelson Bay Road, West of Valerie Road",Nelson Bay Road,West of Valerie Road,Nelson Bay,Road,Valerie Road,890,0000108,0105,B,63,B63,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Hunter,Port Stephens,Salt Ash,2318,Trafficorder Tube Axlepair Counter,false,0,1,9757959,4539774.5,-32.794167,151.895355,10,5,true,53bda2c4aa8f9cefc1b011632afaef50,2018-06-12 02:48:41.978017+00
,7036,,,56837,28121,Western Motorway,Western Motorway,"Western Motorway, South of Homebush Bay Drive","Wb Off Rmp To Homebush Bay Dr, Concord.wb Off Rmp To Homebush Bay Dr, Concord",South of Homebush Bay Drive,Western,Motorway,Homebush Bay Drive,90,0006004,1025,M,4,M4,Motorway,OnGround,TwoOrMoreLanes,Motorway,State,Sydney,Strathfield,Homebush West,2140,Trafficorder Loop Counter,false,1,0,9676285,4425312.5,-33.85783,151.070923,7,5,true,5d0d4fedda2b20c71b0f83211e20fc8f,2018-06-12 02:48:41.978017+00
,7037,,,56762,23067,Marsh Street,Marsh Street,"Marsh Street, South of Rockwell Avenue","Marsh.marsh St, Sydney Airport",South of Rockwell Avenue,Marsh,Street,Rockwell Avenue,100,0000168,0010,NULL,NULL,NULL,Local Road,OnGround,TwoOrMoreLanes,Street,State,Sydney,Rockdale,Arncliffe,2205,Excel Ll,false,1,1,9684019,4416507.5,-33.934475,151.15831,10,4,true,e4510506c6e937829f63249a879ad498,2018-06-12 02:48:41.978017+00
,7038,,,58265,95289,Tallimba Road,Tallimba Road,"Tallimba Road, North of Newell Highway",Tallimba Road,North of Newell Highway,Tallimba,Road,Newell Highway,270,-10,-10,NULL,NULL,NULL,Sub-Arterial Road,OnGround,TwoOrMoreLanes,Road,Local,South West,Bland,West Wyalong,2671,Trafficorder Tube Axlepair Counter,false,0,1,9316325,4424840,-33.928139,147.176712,10,5,true,f9cd4229e7a1ac8532acc6a46d20be0d,2018-06-12 02:48:41.978017+00
,7039,,,58110,94234,Boorowa Road,Boorowa Road,"Boorowa Road, West of Binda Road",Boorowa Road,West of Binda Road,Boorowa,Road,Binda Road,1170,0000248,0100,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,Regional,Southern,Upper Lachlan,Crookwell,2583,Trafficorder Tube Axlepair Counter,false,0,0,9521340,4364900,-34.446022,149.410492,10,5,true,3ed1949246c955050200b4b064b87a15,2018-06-12 02:48:41.978017+00
,7040,,,58162,94501,Dalton Road,Dalton Road,"Dalton Road, East of Tip Lane",Dalton Road,East of Tip Lane,Dalton,Road,Tip Lane,280,0000241,0020,NULL,NULL,NULL,Arterial Road,OnGround,OneLane,Road,Regional,Southern,Upper Lachlan,Gunning,2581,Trafficorder Tube Axlepair Counter,false,0,1,9506365,4328452,-34.777737,149.256027,10,5,true,05951f328457e8c8db870a1b78b9b881,2018-06-12 02:48:41.978017+00
,7041,,,57776,92489,Armidale Road,Armidale Road,"Armidale Road, West of Hall Street",Armidale Road,West of Hall Street,Armidale,Road,Hall Street,100,0000009,0980,B,56,B56,Primary Road,OnGround,TwoOrMoreLanes,Road,State,Northern,Tamworth Regional,East Tamworth,2340,Trafficorder Tube Axlepair Counter,false,0,0,9676221,4730992.5,-31.101316,150.945389,10,5,true,b08164aed31328a3bfa6c85a51e4157d,2018-06-12 02:48:41.978017+00
,7042,,,58723,99212,Great Western Highway,Great Western Highway,"Great Western Highway, East of Woodlands Road",Great Western Highway,East of Woodlands Road,Great Western,Highway,Woodlands Road,170,0000005,1416,A,32,A32,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Sydney,Blue Mountains,Katoomba,2780,Trafficorder Tube Axlepair Counter,false,0,0,9607492,4444582.5,-33.706009,150.320618,10,5,true,740de9843e8933324b7c2817c262f385,2018-06-12 02:48:41.978017+00
,7043,,,58220,95137,Olympic Highway,Olympic Highway,"Olympic Highway, North of Mary Gilmore Road",Olympic Highway,North of Mary Gilmore Road,Olympic,Highway,Mary Gilmore Road,130,0000078,0255,A,41,A41,Arterial Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Wagga Wagga,Brucedale,2650,Trafficorder Tube Axlepair Counter,false,0,1,9338068,4303813.5,-35.019356,147.417313,9,5,true,fb7fcdf866043c2266b2b417a360cc7b,2018-06-12 02:48:41.978017+00
,7044,,,57036,50072,Kissing Point Road,Kissing Point Road,"Kissing Point Road, East of Burke Street",Kissing Point Road,East of Burke Street,Kissing Point,Road,Burke Street,90,0000574,1060,NULL,NULL,NULL,Local Road,OnGround,OneLane,Road,State,Sydney,Parramatta,Dundas,2117,Trafficorder Tube Axlepair Counter,false,0,0,9673932,4431846,-33.799747,151.042755,10,5,true,1c62e293d06be632a4c3a09acb7db1e9,2018-06-12 02:48:41.978017+00
,7045,,,55941,05308,Newcastle Inner City Bypass,Newcastle Inner City Bypass,"Newcastle Inner City Bypass, North of Charlestown Road",Charleston Bypass,North of Charlestown Road,Newcastle Inner City,Bypass,Charlestown Road,70,0000023,0850,A,37,A37,Arterial Road,OnGround,TwoOrMoreLanes,Bypass,State,Hunter,Newcastle,Kotara,2289,Trafficorder Tube Axlepair Counter,false,0,0,9737624,4523898.5,-32.945713,151.685898,9,5,true,493c37d3d839b9742c2342acc9ffb83f,2018-06-12 02:48:41.978017+00
,7046,,,57679,92065,New England Highway,New England Highway,"New England Highway, South of Blanches Road",New England Highway,South of Blanches Road,New England,Highway,Blanches Road,50,0000009,1240,A,15,A15,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Northern,Armidale Dumaresq,Armidale,2350,Trafficorder Dual Tube Classifier,false,0,1,9749469,4798586.5,-30.464857,151.680847,9,5,true,9eb639e89109dc683f179957078186e8,2018-06-12 02:48:41.978017+00
,7047,,,58884,MWHVCS,Pacific Motorway,Pacific Motorway Hvcs,"Pacific Motorway, East of Pacific Highway",Pacific Motorway,East of Pacific Highway,Pacific,Motorway,Pacific Highway,1000,0006003,1131,M,1,M1,Motorway,OnGround,TwoOrMoreLanes,Motorway,State,Hunter,Gosford,Mount White,2250,Tirtl,true,1,0,9690618,4469501,-33.454262,151.206589,1,4,true,92d9281ee3f09ade3f428543e9bd7a35,2018-06-12 02:48:41.978017+00
,7048,,,56960,43035,Roberts Road,Roberts Road,"Roberts Road, South of Chaseling Street",Roberts Road,South of Chaseling Street,Roberts,Road,Chaseling Street,60,0000200,0195,A,3,A3,Local Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Bankstown,Greenacre,2190,Trafficorder Dual Tube Classifier,false,0,0,9675362,4419348,-33.911938,151.063461,9,5,true,8043c03c8169a4d265cde7c8df55c4e2,2018-06-12 02:48:41.978017+00
,7049,,,57434,74218,Pennant Hills Road,Pennant Hills Road,"Pennant Hills Road, East of Frith Avenue","Pennant Hills.pennant Hills Rd, Normanhurst",East of Frith Avenue,Pennant Hills,Road,Frith Avenue,50,0000013,1590,A,28,A28,Primary Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Hornsby,Wahroonga,2076,Trafficorder Loop Counter,false,1,0,9680055,4440376,-33.720676,151.10527,1,5,true,80263fd981705bac959eefbc1a644ad0,2018-06-12 02:48:41.978017+00
,7050,,,56885,34001,Spit Road,Spit Road,"Spit Road, South of Manly Road","Spit.spit Rd, The Spit",South of Manly Road,Spit,Road,Manly Road,210,0000164,0280,A,8,A8,Arterial Road,OnBridge,TwoOrMoreLanes,Road,State,Sydney,Mosman,Middle Harbour,2087,Excel Lpl,false,1,1,9692714,4430687,-33.803474,151.246109,9,4,true,a01baabd0dcc8d0bc808fa84f0758718,2018-06-12 02:48:41.978017+00
,7051,,,56213,05990,The Esplanade,The Esplanade,"The Esplanade, East of T C Frith Avenue",The Esplanade,East of T C Frith Avenue,The Esplanade,,T C Frith Avenue,120,0000674,0170,B,57,B57,Arterial Road,OnGround,TwoOrMoreLanes,,State,Hunter,Lake Macquarie,Speers Point,2284,Trafficorder Tube Axlepair Counter,false,0,0,9731258,4522835.5,-32.957855,151.618317,10,5,true,81a84f3a64e46f131e8905bf3f08dca7,2018-06-12 02:48:41.978017+00
,7052,,,15175636,6126,Pacific Highway,Pacific Highway,"Pacific Highway, North of Glen Ewan Road","Pacific.pacific Highway, Telegraph Point",North of Glen Ewan Road,Pacific,Highway,Glen Ewan Road,730,0000010,2220,A,1,A1,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Northern,Port Macquarie-Hastings,Blackmans Point,2444,Tirtl,false,1,1,9852957,4688891.5,-31.40626,152.820175,9,5,true,cf708b8ad4f219d5e43faa7dd2748b96,2018-06-12 02:48:41.978017+00
,7053,,,58467,96332,Fox Street,Fox Street,"Fox Street, North of Euroka Street",Fox Street,North of Euroka Street,Fox,Street,Euroka Street,40,0000018,3225,B,55,B55,Primary Road,OnGround,TwoOrMoreLanes,Street,State,Western,Walgett,Walgett,2832,Trafficorder Tube Axlepair Counter,false,0,0,9407756,4857057,-30.023254,148.116394,9,5,true,0420ab4ccadd375677ca53b5dfaa6220,2018-06-12 02:48:41.978017+00
,7054,,,15828018,T0494,Jaorimin Road,Jaorimin Road,"Jaorimin Road, North of Brayton Road",Jaorimin Road,North of Brayton Road,Jaorimin,Road,Brayton Road,80,-10,-10,NULL,NULL,NULL,Sub-Arterial Road,OnGround,OneLane,Road,Local,Southern,Goulburn Mulwaree,Marulan,2579,Tirtl,false,1,1,9574605,4336431,-34.690311,149.999191,9,5,true,e54f754448b92c143ecb5bf3bd06b405,2018-06-12 02:48:41.978017+00
,7055,,,328006,09845,Ocean Drive,Ocean Drive,"Ocean Drive, East of Baltic Street",Ocean Drive,East of Baltic Street,Ocean,Drive,Baltic Street,80,0000600,0035,NULL,NULL,NULL,Sub-Arterial Road,OnGround,TwoOrMoreLanes,Drive,Regional,Northern,Port Macquarie-Hastings,Lake Cathie,2445,Trafficorder Dual Tube Classifier,false,0,1,9853348,4670970,-31.56752,152.834808,9,5,true,96620e319b11fab78b79fb639e8f0cfb,2018-06-12 02:48:41.978017+00
,7056,,,56270,07220,Five Islands Road,Five Islands Road,"Five Islands Road, West of Short Street",Five Islands Road,West of Short Street,Five Islands,Road,Short Street,50,0000295,1140,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Southern,Wollongong,Unanderra,2526,Trafficorder Tube Axlepair Counter,false,0,0,9653457,4360470.5,-34.450256,150.850037,10,5,true,39bd0985c839da369ff454604d3a3182,2018-06-12 02:48:41.978017+00
,7057,,,56348,07593,Princes Highway,Princes Highway,"Princes Highway, West of Woodrow Place","Princes.princes Highway, Figtree",West of Woodrow Place,Princes,Highway,Woodrow Place,60,0000001,1170,NULL,NULL,NULL,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,Southern,Wollongong,Figtree,2525,Trafficorder Loop Counter,false,1,0,9654200,4361672,-34.439182,150.85762,9,5,true,2d0eadca171da97f62079730dd7ebaef,2018-06-12 02:48:41.978017+00
,7058,,,55961,05344,Paterson Road,Paterson Road,"Paterson Road, North of Cabarita Close",Paterson Road,North of Cabarita Close,Paterson,Road,Cabarita Close,50,-10,-10,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,Local,Hunter,Maitland,Bolwarra Heights,2320,Trafficorder Tube Axlepair Counter,false,0,1,9730203,4551774,-32.69735,151.593414,10,5,true,480aa5b4386e0c48bf37c54d12ccee9a,2018-06-12 02:48:41.978017+00
,7059,,,55698,04674,Byron Bay Road,Byron Bay Road,"Byron Bay Road, South of Bundaleer Road",Byron Bay Road,South of Bundaleer Road,Byron Bay,Road,Bundaleer Road,250,0000545,0081,NULL,NULL,NULL,Sub-Arterial Road,OnGround,TwoOrMoreLanes,Road,Regional,Northern,Ballina,Broken Head,2481,Trafficorder Tube Axlepair Counter,false,0,1,9945101,4979325,-28.743296,153.594849,9,5,true,729a196851786ac19ade5e3634885f0b,2018-06-12 02:48:41.978017+00
,7060,,,57440,74229,Beecroft Road,Beecroft Road,"Beecroft Road, North of Old Beecroft Road","Beecroft.beecroft Rd, Cheltenham",North of Old Beecroft Road,Beecroft,Road,Old Beecroft Road,10,0000139,0127,NULL,NULL,NULL,Arterial Road,OnGround,TwoOrMoreLanes,Road,State,Sydney,Hornsby,Cheltenham,2119,Excel Lpl,false,1,1,9677508,4436042,-33.760658,151.07962,9,4,true,25d144aa62e416bfa36a94007747739d,2018-06-12 02:48:41.978017+00
,7061,,,58527,97033,Newell Highway,Newell Highway,"Newell Highway, North of Berrigan Road",Newell Highway,North of Berrigan Road,Newell,Highway,Berrigan Road,1140,0000017,2090,A,39,A39,Primary Road,OnGround,TwoOrMoreLanes,Highway,State,South West,Jerilderie,Jerilderie,2716,Trafficorder Tube Axlepair Counter,false,0,0,9182809,4260598,-35.403187,145.709549,9,5,true,0f4612a8efc2e89ec170e71fbb0de204,2018-06-12 02:48:41.978017+00
,7062,,,15334026,T0260,Summerland Way,Summerland Way,"Summerland Way, North of Ellangowan Road","Summerland.summerland Way, Casino",North of Ellangowan Road,Summerland,Way,Ellangowan Road,270,0000083,0210,B,91,B91,Arterial Road,OnGround,TwoOrMoreLanes,Way,State,Northern,Richmond Valley,Casino,2470,Tirtl,false,1,1,9890555,4966684,-28.88661,153.046005,9,4,true,6314fe0cd1fb95e43407fffc56a3b573,2018-06-12 02:48:41.978017+00
